SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-15-2022,Condo/Co-op,121 Cross Keys Rd Unit R121D,Baltimore,MD,21210,160000,1,1.0,Ward 27,821,,1979,,195,351,Sold,,,https://www.redfin.com/MD/Baltimore/121-Cross-Keys-Rd-21210/unit-R121D/home/11162375,BRIGHT MLS,MDBA2035916,N,Y,39.3595334,-76.6467147
PAST SALE,March-11-2022,Condo/Co-op,112 Cross Keys Rd Unit R112E,Baltimore,MD,21210,100000,1,1.0,Ward 27,821,,1969,,122,361,Sold,,,https://www.redfin.com/MD/Baltimore/112-Cross-Keys-Rd-21210/unit-R112E/home/11162295,BRIGHT MLS,MDBA2029988,N,Y,39.3593811,-76.6465732
PAST SALE,March-24-2021,Condo/Co-op,9 Suntop Ct Unit T-1,Baltimore,MD,21209,100000,1,1.0,ROCKLAND RUN,963,,1978,,104,219,Sold,,,https://www.redfin.com/MD/Baltimore/9-Suntop-Ct-21209/unit-T1/home/9543995,BRIGHT MLS,MDBC517730,N,Y,39.3871491,-76.6658948
PAST SALE,,Condo/Co-op,4401 Roland Ave #510,Baltimore,MD,21210,88500,,,,901,,,,98,,,,,https://www.redfin.com/MD/Baltimore/4401-Roland-Ave-21210/unit-510/home/11156594,,,N,Y,39.3433409,-76.6344573
PAST SALE,,Condo/Co-op,1101 St Paul St #1406,Baltimore,MD,21202,104500,,,,744,,,,140,,,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-1406/home/10834903,,,N,Y,39.3026522,-76.6140583
PAST SALE,,Condo/Co-op,4000 N Charles St #708,Baltimore,MD,21218,135000,,,,869,,,,155,,,,,https://www.redfin.com/MD/Baltimore/4000-N-Charles-St-21218/unit-708/home/10836795,,,N,Y,39.338107,-76.618955
PAST SALE,January-31-2022,Condo/Co-op,17 Cross Keys Rd Unit 17A,Baltimore,MD,21210,110000,1,1.0,Ward 27,617,,1972,,178,190,Sold,,,https://www.redfin.com/MD/Baltimore/17-Cross-Keys-Rd-21210/unit-17A/home/11162647,BRIGHT MLS,MDBA2022764,N,Y,39.3534309,-76.6438433
PAST SALE,,Condo/Co-op,317 Homeland Southway Unit 3A,Baltimore,MD,21212,138000,,,,756,,,,183,,,,,https://www.redfin.com/MD/Baltimore/317-Homeland-Southway-21212/unit-3A/home/11208065,,,N,Y,39.3535633,-76.6154349
PAST SALE,,Condo/Co-op,339 Homeland Southway Unit 2A,Baltimore,MD,21212,110000,,,,756,,,,146,,,,,https://www.redfin.com/MD/Baltimore/339-Homeland-Southway-21212/unit-2A/home/11208183,,,N,Y,39.3529745,-76.6152111
PAST SALE,October-15-2020,Condo/Co-op,1704 Mount Washington Ct Unit K,Baltimore,MD,21209,140000,1,2.0,Ward 27,,,1980,,,315,Sold,,,https://www.redfin.com/MD/Baltimore/1704-Mt-Washington-Ct-21209/unit-K/home/11165691,BRIGHT MLS,MDBA521720,N,Y,39.3619109,-76.6517679
PAST SALE,,Condo/Co-op,1101 St Paul St #1808,Baltimore,MD,21202,117500,,,,849,,,,138,,,,,https://www.redfin.com/MD/Baltimore/1101-St-Paul-St-21202/unit-1808/home/10835066,,,N,Y,39.3026522,-76.6140583
